game_id,team,opponent,off_epa,off_plays,off_epa_per_play,def_epa,def_plays,def_epa_per_play,season
2003_05_CIN_BUF,BUF,CIN,-5.67263,66,-0.08594893686699145,-11.195574,71,-0.15768413812341825,2003
2003_05_CIN_BUF,CIN,BUF,-11.195574,71,-0.15768413812341825,-5.67263,66,-0.08594893686699145,2003
2003_05_CLE_PIT,CLE,PIT,3.8922908,64,0.06081704422831535,-24.56727,51,-0.48171118193981693,2003
2003_05_CLE_PIT,PIT,CLE,-24.56727,51,-0.48171118193981693,3.8922908,64,0.06081704422831535,2003
2003_05_DEN_KC,DEN,KC,11.041839,70,0.15774055208478654,-3.447092,50,-0.06894184112548828,2003
2003_05_DEN_KC,KC,DEN,-3.447092,50,-0.06894184112548828,11.041839,70,0.15774055208478654,2003
2003_05_DET_SF,DET,SF,-6.4840145,56,-0.11578597341264997,1.2521346,65,0.019263608639056864,2003
2003_05_DET_SF,SF,DET,1.2521346,65,0.019263608639056864,-6.4840145,56,-0.11578597341264997,2003
2003_05_IND_TB,IND,TB,21.267025,70,0.3038146427699498,16.786938,71,0.23643574244539503,2003
2003_05_IND_TB,TB,IND,16.786938,71,0.23643574244539503,21.267025,70,0.3038146427699498,2003
2003_05_MIA_NYG,MIA,NYG,0.12860313,58,0.0022172953548102543,-13.701138,67,-0.20449459018991956,2003
2003_05_MIA_NYG,NYG,MIA,-13.701138,67,-0.20449459018991956,0.12860313,58,0.0022172953548102543,2003
2003_05_MIN_ATL,ATL,MIN,-10.755511,61,-0.1763198571126969,6.453085,64,0.10082945227622986,2003
2003_05_MIN_ATL,MIN,ATL,6.453085,64,0.10082945227622986,-10.755511,61,-0.1763198571126969,2003
2003_05_NO_CAR,CAR,NO,3.1427584,62,0.05068965112009356,6.9368973,59,0.1175745301327463,2003
2003_05_NO_CAR,NO,CAR,6.9368973,59,0.1175745301327463,3.1427584,62,0.05068965112009356,2003
2003_05_OAK_CHI,CHI,LV,-6.7443824,61,-0.11056364559736408,-7.066479,62,-0.1139754710658904,2003
2003_05_OAK_CHI,LV,CHI,-7.066479,62,-0.1139754710658904,-6.7443824,61,-0.11056364559736408,2003
2003_05_SD_JAX,JAX,LAC,7.8793674,68,0.11587304928723503,6.1354017,56,0.10956074510301862,2003
2003_05_SD_JAX,LAC,JAX,6.1354017,56,0.10956074510301862,7.8793674,68,0.11587304928723503,2003
2003_05_SEA_GB,GB,SEA,19.106043,61,0.3132138174088275,-0.2676829,64,-0.004182545468211174,2003
2003_05_SEA_GB,SEA,GB,-0.2676829,64,-0.004182545468211174,19.106043,61,0.3132138174088275,2003
2003_05_TEN_NE,NE,TEN,14.49109,59,0.24561169187901383,4.7157717,74,0.0637266442582414,2003
2003_05_TEN_NE,TEN,NE,4.7157717,74,0.0637266442582414,14.49109,59,0.24561169187901383,2003
2003_05_WAS_PHI,PHI,WAS,-6.9952636,62,-0.11282683187915434,-8.139573,74,-0.10999423104363519,2003
2003_05_WAS_PHI,WAS,PHI,-8.139573,74,-0.10999423104363519,-6.9952636,62,-0.11282683187915434,2003
2003_06_ATL_STL,ATL,LA,-22.780064,52,-0.43807814671443057,11.70495,66,0.17734773231275153,2003
2003_06_ATL_STL,LA,ATL,11.70495,66,0.17734773231275153,-22.780064,52,-0.43807814671443057,2003
2003_06_BAL_ARI,ARI,BAL,-13.374648,58,-0.23059738093409046,-0.10846692,57,-0.0019029284778394196,2003
2003_06_BAL_ARI,BAL,ARI,-0.10846692,57,-0.0019029284778394196,-13.374648,58,-0.23059738093409046,2003
2003_06_BUF_NYJ,BUF,NYJ,-25.035915,67,-0.37367037872769937,-1.256108,51,-0.02462956952113731,2003
2003_06_BUF_NYJ,NYJ,BUF,-1.256108,51,-0.02462956952113731,-25.035915,67,-0.37367037872769937,2003
2003_06_CAR_IND,CAR,IND,-0.76242244,64,-0.01191285066306591,-6.7111826,61,-0.11001938679179207,2003
2003_06_CAR_IND,IND,CAR,-6.7111826,61,-0.11001938679179207,-0.76242244,64,-0.01191285066306591,2003
2003_06_CHI_NO,CHI,NO,-3.4468222,56,-0.06155039582933698,1.8467407,60,0.030779012044270835,2003
2003_06_CHI_NO,NO,CHI,1.8467407,60,0.030779012044270835,-3.4468222,56,-0.06155039582933698,2003
2003_06_HOU_TEN,HOU,TEN,1.1311812,58,0.01950312482899633,21.376158,58,0.3685544441486227,2003
2003_06_HOU_TEN,TEN,HOU,21.376158,58,0.3685544441486227,1.1311812,58,0.01950312482899633,2003
2003_06_KC_GB,GB,KC,2.5133445,74,0.03396411522014721,20.217701,71,0.2847563515246754,2003
2003_06_KC_GB,KC,GB,20.217701,71,0.2847563515246754,2.5133445,74,0.03396411522014721,2003
2003_06_MIA_JAX,JAX,MIA,-25.549171,76,-0.3361733085230777,-1.3096105,51,-0.025678636980991737,2003
2003_06_MIA_JAX,MIA,JAX,-1.3096105,51,-0.025678636980991737,-25.549171,76,-0.3361733085230777,2003
2003_06_NYG_NE,NE,NYG,-7.6292205,52,-0.14671577857090876,-19.016397,83,-0.22911322260477457,2003
2003_06_NYG_NE,NYG,NE,-19.016397,83,-0.22911322260477457,-7.6292205,52,-0.14671577857090876,2003
2003_06_OAK_CLE,CLE,LV,-3.0019124,59,-0.05087987043089786,0.6359329,55,0.011562416770241477,2003
2003_06_OAK_CLE,LV,CLE,0.6359329,55,0.011562416770241477,-3.0019124,59,-0.05087987043089786,2003
2003_06_PHI_DAL,DAL,PHI,-4.646727,63,-0.07375757277957977,0.01901126,60,0.00031685431798299154,2003
2003_06_PHI_DAL,PHI,DAL,0.01901126,60,0.00031685431798299154,-4.646727,63,-0.07375757277957977,2003
2003_06_PIT_DEN,DEN,PIT,-14.451801,47,-0.30748513404359207,-11.4777,69,-0.16634348164434018,2003
2003_06_PIT_DEN,PIT,DEN,-11.4777,69,-0.16634348164434018,-14.451801,47,-0.30748513404359207,2003
2003_06_SF_SEA,SEA,SF,1.9099762,63,0.030317083237663148,2.8757415,59,0.04874138104713569,2003
2003_06_SF_SEA,SF,SEA,2.8757415,59,0.04874138104713569,1.9099762,63,0.030317083237663148,2003
2003_06_TB_WAS,TB,WAS,21.61217,54,0.4002253567730939,-8.416864,65,-0.12949022146371694,2003
2003_06_TB_WAS,WAS,TB,-8.416864,65,-0.12949022146371694,21.61217,54,0.4002253567730939,2003
2003_07_BAL_CIN,BAL,CIN,3.3518333,61,0.054948087598456714,8.2686825,56,0.14765504428318568,2003
2003_07_BAL_CIN,CIN,BAL,8.2686825,56,0.14765504428318568,3.3518333,61,0.054948087598456714,2003
2003_07_CHI_SEA,CHI,SEA,-4.334714,65,-0.06668790670541616,0.11665475,56,0.0020831206015178134,2003
2003_07_CHI_SEA,SEA,CHI,0.11665475,56,0.0020831206015178134,-4.334714,65,-0.06668790670541616,2003
2003_07_DAL_DET,DAL,DET,0.08041072,68,0.0011825105723212747,-32.895233,54,-0.609170984338831,2003
2003_07_DAL_DET,DET,DAL,-32.895233,54,-0.609170984338831,0.08041072,68,0.0011825105723212747,2003
2003_07_DEN_MIN,DEN,MIN,-8.235213,69,-0.11935091709745103,4.6739693,50,0.09347938537597657,2003
2003_07_DEN_MIN,MIN,DEN,4.6739693,50,0.09347938537597657,-8.235213,69,-0.11935091709745103,2003
2003_07_GB_STL,GB,LA,-2.7154045,59,-0.04602380526267876,2.3427503,61,0.03840574280160372,2003
2003_07_GB_STL,LA,GB,2.3427503,61,0.03840574280160372,-2.7154045,59,-0.04602380526267876,2003
2003_07_KC_OAK,KC,LV,-0.4153329,55,-0.0075515075163407755,-11.117123,74,-0.1502313871641417,2003
2003_07_KC_OAK,LV,KC,-11.117123,74,-0.1502313871641417,-0.4153329,55,-0.0075515075163407755,2003
2003_07_NE_MIA,MIA,NE,-11.050405,65,-0.170006223825308,-2.7923484,64,-0.0436304435133934,2003
2003_07_NE_MIA,NE,MIA,-2.7923484,64,-0.0436304435133934,-11.050405,65,-0.170006223825308,2003
2003_07_NO_ATL,ATL,NO,-7.614924,51,-0.14931223439235314,28.992231,70,0.4141747338431222,2003
2003_07_NO_ATL,NO,ATL,28.992231,70,0.4141747338431222,-7.614924,51,-0.14931223439235314,2003
